,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
29867,191284.0,0.8029,10,06/08/18,EEB31,2019,2,7.3,90,Formado,31
29869,191284.0,0.8029,10,06/08/18,CSG20,2019,2,9.4,45,Formado,32
29875,191284.0,0.8029,10,06/08/18,EEB22,2019,2,6.7,45,Formado,33
29838,191284.0,0.8029,10,06/08/18,EEE31,2020,1,-1.0,60,Formado,34
29839,191284.0,0.8029,10,06/08/18,CSW30,2020,1,10.0,60,Formado,35
29851,191284.0,0.8029,10,06/08/18,CSR31,2020,1,-1.0,30,Formado,36
29856,191284.0,0.8029,10,06/08/18,CSI30,2020,1,-1.0,45,Formado,37
29864,191284.0,0.8029,10,06/08/18,EEF21,2020,1,9.5,30,Formado,38
29868,191284.0,0.8029,10,06/08/18,CSE30,2020,1,-1.0,60,Formado,39
29871,191284.0,0.8029,10,06/08/18,CSA31,2020,1,8.3,45,Formado,40
29886,191284.0,0.8029,10,06/08/18,CSB30,2020,1,9.4,60,Formado,41
29837,191284.0,0.8029,10,06/08/18,EEE31,2020,2,7.8,60,Formado,42
29850,191284.0,0.8029,10,06/08/18,CSR31,2020,2,9.3,30,Formado,43
29882,191284.0,0.8029,10,06/08/18,CSE30,2020,2,6.8,60,Formado,44
29888,191284.0,0.8029,10,06/08/18,CSO30,2020,2,9.2,60,Formado,45
29891,191284.0,0.8029,10,06/08/18,ES70P,2020,2,6.6,45,Formado,46
29826,191284.0,0.8029,10,06/08/18,EL66E,2021,1,7.7,120,Formado,47
29829,191284.0,0.8029,10,06/08/18,GE70D,2021,1,7.0,30,Formado,48
29833,191284.0,0.8029,10,06/08/18,EEQ32,2021,1,7.7,45,Formado,49
29836,191284.0,0.8029,10,06/08/18,EEX22,2021,1,9.3,45,Formado,50
29849,191284.0,0.8029,10,06/08/18,EEE32,2021,1,7.7,60,Formado,51
29853,191284.0,0.8029,10,06/08/18,CSW40,2021,1,7.1,60,Formado,52
29859,191284.0,0.8029,10,06/08/18,CSX54,2021,1,9.9,400,Formado,53
29877,191284.0,0.8029,10,06/08/18,CSR30,2021,1,8.6,45,Formado,54
29832,191284.0,0.8029,10,06/08/18,ELF62,2021,2,9.3,60,Formado,55
29841,191284.0,0.8029,10,06/08/18,CSW41,2021,2,7.4,60,Formado,56
29846,191284.0,0.8029,10,06/08/18,EEC21,2021,2,9.3,60,Formado,57
29855,191284.0,0.8029,10,06/08/18,CSI30,2021,2,7.9,45,Formado,58
29857,191284.0,0.8029,10,06/08/18,EEX23,2021,2,9.0,45,Formado,59
29870,191284.0,0.8029,10,06/08/18,CSH30,2021,2,9.3,45,Formado,60
29872,191284.0,0.8029,10,06/08/18,CSW42,2021,2,8.0,60,Formado,61
29834,191284.0,0.8029,10,06/08/18,CL74A,2022,1,9.2,60,Formado,62
29854,191284.0,0.8029,10,06/08/18,CSX42,2022,1,9.7,30,Formado,63
29858,191284.0,0.8029,10,06/08/18,CSH42,2022,1,8.8,45,Formado,64
29866,191284.0,0.8029,10,06/08/18,EEF31,2022,1,9.0,30,Formado,65
29874,191284.0,0.8029,10,06/08/18,EEC31,2022,1,7.5,30,Formado,66
29876,191284.0,0.8029,10,06/08/18,EL77A,2022,1,7.5,60,Formado,67
29878,191284.0,0.8029,10,06/08/18,CSS30,2022,1,8.0,60,Formado,68
29893,191284.0,0.8029,10,06/08/18,GE70H,2022,1,8.8,30,Formado,69
29815,191284.0,0.8029,10,06/08/18,DI84D,2022,2,9.5,75,Formado,70
29830,191284.0,0.8029,10,06/08/18,CSM45,2022,2,8.5,60,Formado,71
29831,191284.0,0.8029,10,06/08/18,QB70J,2022,2,8.5,30,Formado,72
29843,191284.0,0.8029,10,06/08/18,CSX43,2022,2,10.0,30,Formado,73
29847,191284.0,0.8029,10,06/08/18,CSM44,2022,2,9.5,90,Formado,74
29865,191284.0,0.8029,10,06/08/18,CSX53,2022,2,0.0,180,Formado,75
29890,191284.0,0.8029,10,06/08/18,QB70E,2022,2,8.5,30,Formado,76
