,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
29402,190493.0,0.8987,10,02/03/17,CSW40,2019,2,8.2,60,Formado,44
29326,190493.0,0.8987,10,02/03/17,CSX54,2020,1,9.5,400,Formado,45
29333,190493.0,0.8987,10,02/03/17,EEQ32,2020,1,-1.0,45,Formado,46
29337,190493.0,0.8987,10,02/03/17,EEX22,2020,1,-1.0,45,Formado,47
29340,190493.0,0.8987,10,02/03/17,CSW41,2020,1,9.0,60,Formado,48
29347,190493.0,0.8987,10,02/03/17,ES70P,2020,1,-1.0,45,Formado,49
29361,190493.0,0.8987,10,02/03/17,EL68A,2020,1,-1.0,60,Formado,50
29364,190493.0,0.8987,10,02/03/17,CSR30,2020,1,-1.0,45,Formado,51
29396,190493.0,0.8987,10,02/03/17,EEC21,2020,1,-1.0,60,Formado,52
29407,190493.0,0.8987,10,02/03/17,CSI30,2020,1,-1.0,45,Formado,53
29330,190493.0,0.8987,10,02/03/17,ELF62,2020,2,10.0,60,Formado,54
29346,190493.0,0.8987,10,02/03/17,ES70P,2020,2,8.2,45,Formado,55
29363,190493.0,0.8987,10,02/03/17,CSR30,2020,2,9.7,45,Formado,56
29395,190493.0,0.8987,10,02/03/17,EEC21,2020,2,10.0,60,Formado,57
29406,190493.0,0.8987,10,02/03/17,CSI30,2020,2,9.7,45,Formado,58
29328,190493.0,0.8987,10,02/03/17,ELF51,2021,1,10.0,60,Formado,59
29332,190493.0,0.8987,10,02/03/17,EEQ32,2021,1,10.0,45,Formado,60
29336,190493.0,0.8987,10,02/03/17,EEX22,2021,1,9.9,45,Formado,61
29389,190493.0,0.8987,10,02/03/17,CSW42,2021,1,9.2,60,Formado,62
29329,190493.0,0.8987,10,02/03/17,ELTA4,2021,2,10.0,60,Formado,63
29345,190493.0,0.8987,10,02/03/17,GE70D,2021,2,9.5,30,Formado,64
29348,190493.0,0.8987,10,02/03/17,GE70H,2021,2,8.0,30,Formado,65
29385,190493.0,0.8987,10,02/03/17,EEY44,2021,2,10.0,60,Formado,66
29404,190493.0,0.8987,10,02/03/17,CSV30,2021,2,9.4,60,Formado,67
29324,190493.0,0.8987,10,02/03/17,EEX23,2022,1,9.7,45,Formado,68
29351,190493.0,0.8987,10,02/03/17,DI81B,2022,1,10.0,30,Formado,69
29365,190493.0,0.8987,10,02/03/17,CSS30,2022,1,7.5,60,Formado,70
29377,190493.0,0.8987,10,02/03/17,QB70E,2022,1,9.0,30,Formado,71
29384,190493.0,0.8987,10,02/03/17,EEF31,2022,1,10.0,30,Formado,72
29325,190493.0,0.8987,10,02/03/17,CSR42,2022,2,10.0,60,Formado,73
29381,190493.0,0.8987,10,02/03/17,CSR41,2022,2,9.4,60,Formado,74
29391,190493.0,0.8987,10,02/03/17,EEC31,2022,2,7.2,30,Formado,75
29393,190493.0,0.8987,10,02/03/17,EL77A,2022,2,7.2,60,Formado,76
29405,190493.0,0.8987,10,02/03/17,CSX42,2022,2,10.0,30,Formado,77
