,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
26656,172044.0,0.773,10,18/03/15,EEB22,2017,1,8.2,45,Formado,59
26657,172044.0,0.773,10,18/03/15,FI72S,2017,1,6.7,60,Formado,60
26658,172044.0,0.773,10,18/03/15,FI73S,2017,1,8.0,60,Formado,61
26659,172044.0,0.773,10,18/03/15,EEB21,2017,1,8.2,45,Formado,62
26661,172044.0,0.773,10,18/03/15,CSA31,2017,1,9.3,45,Formado,63
26663,172044.0,0.773,10,18/03/15,CSG20,2017,1,7.0,45,Formado,64
26664,172044.0,0.773,10,18/03/15,CSH30,2017,1,7.8,45,Formado,65
26665,172044.0,0.773,10,18/03/15,CSD20,2017,1,8.3,45,Formado,66
26668,172044.0,0.773,10,18/03/15,CSE20,2017,1,8.6,60,Formado,67
26669,172044.0,0.773,10,18/03/15,CSF20,2017,1,8.2,45,Formado,68
26672,172044.0,0.773,10,18/03/15,CSB30,2017,1,6.9,60,Formado,69
26673,172044.0,0.773,10,18/03/15,CSA30,2017,1,7.8,45,Formado,70
26674,172044.0,0.773,10,18/03/15,CSD21,2017,1,6.8,45,Formado,71
26675,172044.0,0.773,10,18/03/15,CSF30,2017,1,8.2,45,Formado,72
26677,172044.0,0.773,10,18/03/15,CSF13,2017,1,7.1,90,Formado,73
26679,172044.0,0.773,10,18/03/15,FI74M,2017,1,7.0,60,Formado,74
26685,172044.0,0.773,10,18/03/15,ES70P,2017,1,9.0,45,Formado,75
26688,172044.0,0.773,10,18/03/15,ES70G,2017,1,7.6,45,Formado,76
26589,172044.0,0.773,10,18/03/15,GE70D,2017,2,6.0,30,Formado,77
26633,172044.0,0.773,10,18/03/15,EEQ32,2017,2,8.3,45,Formado,78
26640,172044.0,0.773,10,18/03/15,CSW40,2017,2,6.7,60,Formado,79
26642,172044.0,0.773,10,18/03/15,EEE32,2017,2,6.0,60,Formado,80
26666,172044.0,0.773,10,18/03/15,CSE30,2017,2,7.7,60,Formado,81
26670,172044.0,0.773,10,18/03/15,CSO30,2017,2,6.1,60,Formado,82
26612,172044.0,0.773,10,18/03/15,IF66B,2018,1,7.1,60,Formado,83
26632,172044.0,0.773,10,18/03/15,EEC21,2018,1,7.5,60,Formado,84
26641,172044.0,0.773,10,18/03/15,CSW41,2018,1,7.5,60,Formado,85
26648,172044.0,0.773,10,18/03/15,CSI30,2018,1,6.0,45,Formado,86
26662,172044.0,0.773,10,18/03/15,CSW42,2018,1,8.2,60,Formado,87
26671,172044.0,0.773,10,18/03/15,CSR30,2018,1,7.1,45,Formado,88
26596,172044.0,0.773,10,18/03/15,EL68D,2018,2,7.2,30,Formado,89
26622,172044.0,0.773,10,18/03/15,FI51C,2018,2,8.0,32,Formado,90
26634,172044.0,0.773,10,18/03/15,EEY41,2018,2,7.2,30,Formado,91
26649,172044.0,0.773,10,18/03/15,EEX23,2018,2,9.3,45,Formado,92
26660,172044.0,0.773,10,18/03/15,EEC31,2018,2,6.0,30,Formado,93
26667,172044.0,0.773,10,18/03/15,CSS30,2018,2,6.0,60,Formado,94
26683,172044.0,0.773,10,18/03/15,GE70H,2018,2,8.6,30,Formado,95
26684,172044.0,0.773,10,18/03/15,QB70E,2018,2,9.0,30,Formado,96
