Source,Target,Type,Id,Label,Weight
EEQ32,EL75H,Directed,28913,,1
EEQ32,EEQ31,Directed,28914,,1
EEQ32,EL67F,Directed,28915,,1
EEQ32,ELTE3,Directed,28916,,9
EEQ32,EL84G,Directed,28917,,1
EEQ32,ELF52,Directed,28918,,2
EEQ32,DI64G,Directed,28919,,2
EEQ32,EL6EE,Directed,28920,,1
EEQ32,ELF41,Directed,28921,,1
EEQ32,GE79A,Directed,28922,,1
EEQ32,EL65A,Directed,28923,,1
EEQ32,FI74N,Directed,28924,,3
EEQ32,DI61D,Directed,28925,,1
EEQ32,CSM45,Directed,28926,,2
EEQ32,ELB23,Directed,28927,,1
EEQ32,CSR43,Directed,28928,,1
EEQ32,CSB55,Directed,28929,,3
EEQ32,MA70G,Directed,28930,,1
EEQ32,ICSB30,Directed,28931,,1
EEQ32,ELN8BB,Directed,28932,,1
EEQ32,EL6AA,Directed,28933,,1
EEQ32,EEX11,Directed,28934,,1
EEQ32,CSW45,Directed,28935,,1
EEQ32,CSH44,Directed,28936,,1
EEQ32,QB70J,Directed,28937,,1
EEQ32,FCH7FA,Directed,28938,,1
EEQ32,CSD20,Directed,28939,,1
EEQ32,EEX21,Directed,28940,,1
EEQ32,CSD21,Directed,28941,,1
EEQ32,FCH7HC,Directed,28942,,1
CSD41,EL6DB,Directed,28943,,1
CSD41,CSX54,Directed,28944,,6
CSD41,EEF21,Directed,28945,,2
CSD41,IF69D,Directed,28946,,2
CSD41,CSX42,Directed,28947,,4
CSD41,FI74M,Directed,28948,,4
CSD41,CSW40,Directed,28949,,2
CSD41,EEC21,Directed,28950,,4
CSD41,CSS30,Directed,28951,,4
CSD41,MA70C,Directed,28952,,2
CSD41,ED70T,Directed,28953,,1
CSD41,CSR42,Directed,28954,,2
CSD41,CSR43,Directed,28955,,2
CSD41,EL6BC,Directed,28956,,1
CSD41,ES70P,Directed,28957,,1
CSD41,CSD52,Directed,28958,,1
CSD41,CSE30,Directed,28959,,1
CSD41,GE70D,Directed,28960,,1
CSD41,CSV30,Directed,28961,,1
CSD41,EL67D,Directed,28962,,1
CSD41,CSH30,Directed,28963,,1
CSD41,CSI41,Directed,28964,,2
CSD41,EEF31,Directed,28965,,5
CSD41,GE70K,Directed,28966,,2
CSD41,QB70E,Directed,28967,,2
CSD41,CSX43,Directed,28968,,7
CSD41,FI74S,Directed,28969,,2
CSD41,CSX53,Directed,28970,,4
CSD41,ENADE C,Directed,28971,,2
CSD41,DI81C,Directed,28972,,1
CSD41,GE70H,Directed,28973,,1
CSD41,CSO30,Directed,28974,,1
CSD41,CSW42,Directed,28975,,5
CSD41,EEC31,Directed,28976,,1
CSD41,DI62D,Directed,28977,,1
CSD41,EL68E,Directed,28978,,2
CSD41,EL66F,Directed,28979,,2
CSD41,CSI53,Directed,28980,,1
CSD41,CSW41,Directed,28981,,3
CSD41,CSR30,Directed,28982,,2
CSD41,ES70G,Directed,28983,,1
CSD41,CSI30,Directed,28984,,2
CSD41,IF66D,Directed,28985,,1
CSD41,EEX23,Directed,28986,,1
CSD41,CSH42,Directed,28987,,1
CSD41,EEQ32,Directed,28988,,1
CSD41,EEX22,Directed,28989,,1
CSD41,EL66E,Directed,28990,,1
CSD41,EEE32,Directed,28991,,1
CSW49,EL6DB,Directed,28992,,1
CSW49,CSX54,Directed,28993,,1
CSW49,EEF21,Directed,28994,,1
CSW49,IF69D,Directed,28995,,1
EES41,EL6DB,Directed,28996,,1
EES41,CSX54,Directed,28997,,1
EES41,EEF21,Directed,28998,,1
EES41,IF69D,Directed,28999,,1
CSW42,EL6DB,Directed,29000,,3
CSW42,CSX54,Directed,29001,,70
CSW42,EEF21,Directed,29002,,7
CSW42,IF69D,Directed,29003,,8
CSW42,GE70H,Directed,29004,,36
CSW42,CSX43,Directed,29005,,52
CSW42,EL68E,Directed,29006,,11
CSW42,EL68F,Directed,29007,,3
CSW42,CSM41,Directed,29008,,7
CSW42,IF6AE,Directed,29009,,1
CSW42,ELW74,Directed,29010,,2
CSW42,CSM43,Directed,29011,,8
CSW42,CSW42,Directed,29012,,23
CSW42,QB70E,Directed,29013,,41
CSW42,GE70D,Directed,29014,,22
CSW42,CSR30,Directed,29015,,21
CSW42,EEC21,Directed,29016,,37
CSW42,EEQ32,Directed,29017,,22
CSW42,CSX42,Directed,29018,,46
CSW42,CSV30,Directed,29019,,22
CSW42,CSW41,Directed,29020,,40
CSW42,IF60B,Directed,29021,,4
CSW42,CSX53,Directed,29022,,20
CSW42,EL77A,Directed,29023,,17
CSW42,DI84G,Directed,29024,,2
CSW42,CSH42,Directed,29025,,16
CSW42,ED70T,Directed,29026,,6
CSW42,FI74M,Directed,29027,,21
CSW42,EL6BB,Directed,29028,,3
CSW42,EL68A,Directed,29029,,6
CSW42,CSB41,Directed,29030,,4
CSW42,CSS30,Directed,29031,,65
CSW42,EEC31,Directed,29032,,55
CSW42,CSB53,Directed,29033,,6
CSW42,EEX23,Directed,29034,,64
CSW42,CSI30,Directed,29035,,30
CSW42,ELTE3,Directed,29036,,7
CSW42,ENADE C,Directed,29037,,17
CSW42,IF60J,Directed,29038,,4
CSW42,EEF31,Directed,29039,,48
CSW42,DI81A,Directed,29040,,2
CSW42,CSI41,Directed,29041,,9
CSW42,CSD45,Directed,29042,,2
CSW42,CSD52,Directed,29043,,2
CSW42,EEY43,Directed,29044,,1
CSW42,CE70B,Directed,29045,,2
CSW42,CSE41,Directed,29046,,1
CSW42,CSA31,Directed,29047,,9
CSW42,EL66F,Directed,29048,,10
CSW42,EL66D,Directed,29049,,3
CSW42,IF66D,Directed,29050,,3
CSW42,CSH51,Directed,29051,,1
CSW42,CSO30,Directed,29052,,15
CSW42,IF6BV,Directed,29053,,1
CSW42,FI74S,Directed,29054,,10
CSW42,CSH41,Directed,29055,,4
CSW42,CSV40,Directed,29056,,2
CSW42,IF6AF,Directed,29057,,1
CSW42,CSE40,Directed,29058,,3
CSW42,ES7AD,Directed,29059,,3
CSW42,GE70T,Directed,29060,,1
CSW42,ELF62,Directed,29061,,12
CSW42,CSR44,Directed,29062,,11
CSW42,CSA45,Directed,29063,,1
CSW42,DI62D,Directed,29064,,1
CSW42,CSR45,Directed,29065,,2
CSW42,IF6CN,Directed,29066,,1
CSW42,IF6AJ,Directed,29067,,1
CSW42,EL68G,Directed,29068,,1
CSW42,EL66G,Directed,29069,,1
CSW42,CSR43,Directed,29070,,5
CSW42,MA78K,Directed,29071,,4
CSW42,CSM30,Directed,29072,,4
CSW42,EEY41,Directed,29073,,3
CSW42,EL68D,Directed,29074,,3
CSW42,ES70H,Directed,29075,,1
CSW42,CSR42,Directed,29076,,4
CSW42,CSR41,Directed,29077,,2
CSW42,GE56A,Directed,29078,,1
CSW42,MA73A,Directed,29079,,2
CSW42,IF60K,Directed,29080,,2
CSW42,CL73D,Directed,29081,,1
CSW42,EL66E,Directed,29082,,11
CSW42,EEE32,Directed,29083,,14
CSW42,CSB30,Directed,29084,,4
CSW42,FI72N,Directed,29085,,1
CSW42,MA70H,Directed,29086,,1
CSW42,CSR31,Directed,29087,,9
CSW42,IF68E,Directed,29088,,1
CSW42,ELF51,Directed,29089,,1
CSW42,CSE30,Directed,29090,,3
CSW42,CSI53,Directed,29091,,9
CSW42,CSB51,Directed,29092,,7
CSW42,IF6AH,Directed,29093,,1
CSW42,ES70P,Directed,29094,,11
CSW42,CSM45,Directed,29095,,4
CSW42,CL73A,Directed,29096,,2
CSW42,CL74A,Directed,29097,,5
CSW42,CSH30,Directed,29098,,11
CSW42,CSH44,Directed,29099,,3
CSW42,GE70F,Directed,29100,,3
CSW42,DI65G,Directed,29101,,1
CSW42,ET7FA,Directed,29102,,1
CSW42,ES70B,Directed,29103,,1
CSW42,ET76H,Directed,29104,,1
CSW42,DI83F,Directed,29105,,1
CSW42,CSM40,Directed,29106,,1
CSW42,MA70C,Directed,29107,,5
CSW42,CSE47,Directed,29108,,1
CSW42,CL7AB,Directed,29109,,1
CSW42,GE70X,Directed,29110,,1
CSW42,CSW40,Directed,29111,,1
CSW42,GE77I,Directed,29112,,1
CSW42,GE70O,Directed,29113,,2
CSW42,CSH43,Directed,29114,,2
CSW42,CSD40,Directed,29115,,1
CSW42,ELF74,Directed,29116,,15
CSW42,IF66B,Directed,29117,,3
CSW42,CSG20,Directed,29118,,3
CSW42,ET70H,Directed,29119,,1
CSW42,CSA30,Directed,29120,,2
CSW42,FI51C,Directed,29121,,6
CSW42,CSI56,Directed,29122,,2
CSW42,EL67F,Directed,29123,,1
CSW42,ELH02,Directed,29124,,1
CSW42,EEX22,Directed,29125,,8
CSW42,EL76A,Directed,29126,,1
CSW42,ELTA4,Directed,29127,,1
CSW42,EEY44,Directed,29128,,1
CSW42,DI62G,Directed,29129,,1
CSW42,GE73D,Directed,29130,,1
CSW42,CSM44,Directed,29131,,1
CSW42,DI84D,Directed,29132,,2
CSW42,QB70J,Directed,29133,,2
CSW42,EL75H,Directed,29134,,3
CSW42,ET7BG,Directed,29135,,1
CSW42,FI53H,Directed,29136,,1
CSW42,CSF20,Directed,29137,,1
CSW42,EEX11,Directed,29138,,1
CSW42,FI74N,Directed,29139,,1
CSW42,EEF11,Directed,29140,,1
CSW42,EEX21,Directed,29141,,1
CSW42,CSD20,Directed,29142,,2
CSW42,CSF13,Directed,29143,,1
CSW42,CSI52,Directed,29144,,1
CSW42,EEC41,Directed,29145,,1
CSW42,CSD41,Directed,29146,,1
CSW42,CSW30,Directed,29147,,1
CSW42,ES70G,Directed,29148,,1
CSW42,EEE31,Directed,29149,,1
CSW42,EEB31,Directed,29150,,1
CSW42,EEQ31,Directed,29151,,1
CSW42,CSF30,Directed,29152,,1
CSW42,FI70A,Directed,29153,,1
CSW42,EEB21,Directed,29154,,1
CSW42,EEB22,Directed,29155,,1
CSW42,CSE20,Directed,29156,,1
CSW42,CSD21,Directed,29157,,1
CSW42,FI73S,Directed,29158,,1
CSW42,FI71S,Directed,29159,,1
CSW42,QB70C,Directed,29160,,1
CSW42,FI72S,Directed,29161,,1
CSW42,GE77H,Directed,29162,,1
CSW42,ELSC01,Directed,29163,,1
CSW42,ELTA1,Directed,29164,,1
CSW42,ELTA2,Directed,29165,,1
CSW42,EEY42,Directed,29166,,1
CSW42,CSG42,Directed,29167,,2
CSW42,CSA42,Directed,29168,,2
CSW42,CSA41,Directed,29169,,2
CSW42,ES70J,Directed,29170,,1
CSW42,CSW45,Directed,29171,,1
CSW42,CL7BM,Directed,29172,,2
CSW42,CL75F,Directed,29173,,1
CSM43,EL6DB,Directed,29174,,1
CSM43,CSX54,Directed,29175,,8
CSM43,EEF21,Directed,29176,,1
CSM43,IF69D,Directed,29177,,1
CSM43,EEQ32,Directed,29178,,2
CSM43,CSX42,Directed,29179,,8
CSM43,CSR30,Directed,29180,,3
CSM43,CSV30,Directed,29181,,1
CSM43,CSW41,Directed,29182,,9
CSM43,CSA30,Directed,29183,,2
CSM43,ES70G,Directed,29184,,1
CSM43,CSB30,Directed,29185,,1
CSM43,CSE30,Directed,29186,,3
CSM43,CSM40,Directed,29187,,1
CSM43,CSG30,Directed,29188,,1
CSM43,CSG10,Directed,29189,,1
CSM43,ENADE C,Directed,29190,,3
CSM43,CSX43,Directed,29191,,7
CSM43,CSM43,Directed,29192,,3
CSM43,GE70H,Directed,29193,,5
CSM43,QB70E,Directed,29194,,5
CSM43,EEF31,Directed,29195,,5
CSM43,EEE31,Directed,29196,,1
CSM43,CSM41,Directed,29197,,5
CSM43,EEX23,Directed,29198,,9
CSM43,CSA31,Directed,29199,,2
CSM43,CSB41,Directed,29200,,2
CSM43,FI74S,Directed,29201,,3
CSM43,CSW40,Directed,29202,,3
CSM43,ES70P,Directed,29203,,2
CSM43,CE70B,Directed,29204,,1
CSM43,CSO30,Directed,29205,,5
CSM43,FI74M,Directed,29206,,4
CSM43,ES70J,Directed,29207,,1
CSM43,ES70N,Directed,29208,,1
CSM43,CL73A,Directed,29209,,2
CSM43,CL74A,Directed,29210,,2
CSM43,CSH44,Directed,29211,,1
CSM43,EEC31,Directed,29212,,4
CSM43,CSS30,Directed,29213,,6
CSM43,ELF62,Directed,29214,,2
CSM43,EEC21,Directed,29215,,6
CSM43,EEE32,Directed,29216,,4
CSM43,ELF74,Directed,29217,,3
CSM43,EL66E,Directed,29218,,3
CSM43,EL68E,Directed,29219,,2
CSM43,ET76H,Directed,29220,,1
CSM43,CSX53,Directed,29221,,1
CSM43,DI62D,Directed,29222,,1
CSM43,IF66B,Directed,29223,,1
CSM43,CSW42,Directed,29224,,5
CSM43,CSI30,Directed,29225,,2
CSM43,CSM45,Directed,29226,,1
CSM43,EL8AA,Directed,29227,,1
CSM43,GE73E,Directed,29228,,1
CSM43,EL66F,Directed,29229,,1
CSM43,EL68A,Directed,29230,,1
CSM43,CSR43,Directed,29231,,1
CSM43,EEX22,Directed,29232,,2
CSM43,CSB51,Directed,29233,,1
CSM43,GE60K,Directed,29234,,1
CSM43,DI65G,Directed,29235,,1
CSM43,CSI53,Directed,29236,,1
CSM43,GE70D,Directed,29237,,1
CSM43,ELTE3,Directed,29238,,2
CSM43,MA70C,Directed,29239,,1
CSM43,ED70T,Directed,29240,,1
CSM43,CSR31,Directed,29241,,2
CSM43,FI72M,Directed,29242,,2
CSM43,FI72S,Directed,29243,,1
CSM43,CSD21,Directed,29244,,1
CSM43,CSF30,Directed,29245,,1
CSM43,MA70G,Directed,29246,,1
CSM43,EEX21,Directed,29247,,1
CSM43,ICSF13,Directed,29248,,1
CSM43,EEX11,Directed,29249,,1
CSS30,EL6DB,Directed,29250,,4
CSS30,CSX54,Directed,29251,,55
CSS30,EEF21,Directed,29252,,3
CSS30,IF69D,Directed,29253,,6
CSS30,GE70H,Directed,29254,,32
CSS30,CSX43,Directed,29255,,84
CSS30,EL68E,Directed,29256,,15
CSS30,EL68F,Directed,29257,,3
CSS30,CSM41,Directed,29258,,7
CSS30,IF6AE,Directed,29259,,3
CSS30,IF68E,Directed,29260,,4
CSS30,GE65C,Directed,29261,,1
CSS30,CSG30,Directed,29262,,2
CSS30,CSX42,Directed,29263,,65
CSS30,FI74M,Directed,29264,,16
CSS30,CSW40,Directed,29265,,6
CSS30,EEC21,Directed,29266,,20
CSS30,IF67H,Directed,29267,,2
CSS30,GE72A,Directed,29268,,2
CSS30,CSS30,Directed,29269,,24
CSS30,ENADE C,Directed,29270,,30
CSS30,IF60J,Directed,29271,,7
CSS30,MA70C,Directed,29272,,5
CSS30,ED70T,Directed,29273,,2
CSS30,CSX53,Directed,29274,,28
CSS30,CSW41,Directed,29275,,34
CSS30,IF60A,Directed,29276,,8
CSS30,EEC31,Directed,29277,,49
CSS30,EL66G,Directed,29278,,3
CSS30,CSW42,Directed,29279,,34
CSS30,EL68A,Directed,29280,,14
CSS30,EEF31,Directed,29281,,59
CSS30,GE70D,Directed,29282,,6
CSS30,CSR42,Directed,29283,,10
CSS30,QB70E,Directed,29284,,32
CSS30,CSH30,Directed,29285,,3
CSS30,EEE32,Directed,29286,,5
CSS30,EL76A,Directed,29287,,2
CSS30,EEX23,Directed,29288,,20
CSS30,ET74C,Directed,29289,,1
CSS30,EEE31,Directed,29290,,2
CSS30,GE71A,Directed,29291,,1
CSS30,EEB22,Directed,29292,,3
CSS30,ES70B,Directed,29293,,3
CSS30,CSA31,Directed,29294,,5
CSS30,CSH42,Directed,29295,,23
CSS30,EL68G,Directed,29296,,4
CSS30,CSD41,Directed,29297,,2
CSS30,IF68D,Directed,29298,,4
CSS30,CSI52,Directed,29299,,1
CSS30,CSR44,Directed,29300,,6
CSS30,GE70F,Directed,29301,,3
CSS30,ELTE3,Directed,29302,,9
CSS30,EL66E,Directed,29303,,5
CSS30,ELW74,Directed,29304,,1
CSS30,IF6BL,Directed,29305,,1
CSS30,EL66K,Directed,29306,,3
CSS30,CSE42,Directed,29307,,1
CSS30,IF60K,Directed,29308,,5
CSS30,CSE47,Directed,29309,,1
CSS30,CSI41,Directed,29310,,6
CSS30,CSD45,Directed,29311,,1
CSS30,CSD52,Directed,29312,,1
CSS30,EEY43,Directed,29313,,2
CSS30,ED70C,Directed,29314,,1
CSS30,ET7AC,Directed,29315,,1
CSS30,CSI30,Directed,29316,,13
CSS30,CSM30,Directed,29317,,4
CSS30,CSE40,Directed,29318,,7
CSS30,FI74S,Directed,29319,,9
CSS30,IF60B,Directed,29320,,6
CSS30,CSI53,Directed,29321,,4
CSS30,EL6BB,Directed,29322,,2
CSS30,CSH41,Directed,29323,,3
CSS30,EL6EE,Directed,29324,,1
CSS30,IF6BF,Directed,29325,,2
CSS30,GE60K,Directed,29326,,2
CSS30,DI61K,Directed,29327,,1
CSS30,GE70X,Directed,29328,,1
CSS30,CSE41,Directed,29329,,1
CSS30,ES70H,Directed,29330,,2
CSS30,ELF62,Directed,29331,,10
CSS30,EL6BF,Directed,29332,,2
CSS30,GE60A,Directed,29333,,2
CSS30,EL6AF,Directed,29334,,2
CSS30,ET70H,Directed,29335,,5
CSS30,GE70L,Directed,29336,,3
CSS30,CSR45,Directed,29337,,2
CSS30,IF6CN,Directed,29338,,1
CSS30,CSV45,Directed,29339,,5
CSS30,EEY41,Directed,29340,,1
CSS30,EL68D,Directed,29341,,2
CSS30,CSV40,Directed,29342,,8
CSS30,CSA42,Directed,29343,,2
CSS30,CSE30,Directed,29344,,2
CSS30,CSM43,Directed,29345,,4
CSS30,CSO30,Directed,29346,,2
CSS30,EL6DA,Directed,29347,,1
CSS30,EEY42,Directed,29348,,1
CSS30,DI84D,Directed,29349,,3
CSS30,CSM44,Directed,29350,,3
CSS30,CSV30,Directed,29351,,9
CSS30,CSR41,Directed,29352,,7
CSS30,ME62H,Directed,29353,,1
CSS30,ME62I,Directed,29354,,1
CSS30,ME62J,Directed,29355,,1
CSS30,EL66F,Directed,29356,,6
CSS30,QB55Z,Directed,29357,,1
CSS30,MA73A,Directed,29358,,2
CSS30,GE56A,Directed,29359,,1
CSS30,DI81A,Directed,29360,,2
CSS30,DI81B,Directed,29361,,1
CSS30,EL77A,Directed,29362,,16
CSS30,CSW55,Directed,29363,,2
CSS30,MA7AV,Directed,29364,,1
CSS30,DI65G,Directed,29365,,2
CSS30,IF66D,Directed,29366,,1
CSS30,CSB53,Directed,29367,,5
CSS30,DI61B,Directed,29368,,1
CSS30,CSM40,Directed,29369,,3
CSS30,CSM45,Directed,29370,,4
CSS30,CL73A,Directed,29371,,1
CSS30,CL74A,Directed,29372,,3
CSS30,CE70B,Directed,29373,,1
CSS30,ET7FA,Directed,29374,,1
CSS30,DI83E,Directed,29375,,1
CSS30,DI61C,Directed,29376,,1
CSS30,ES7AD,Directed,29377,,1
CSS30,CSB51,Directed,29378,,5
CSS30,FI70D,Directed,29379,,2
CSS30,CSB41,Directed,29380,,5
CSS30,MA78K,Directed,29381,,4
CSS30,DI62D,Directed,29382,,1
CSS30,CL7AB,Directed,29383,,1
CSS30,GE70O,Directed,29384,,2
CSS30,CSH43,Directed,29385,,3
CSS30,EEQ32,Directed,29386,,8
CSS30,CSD40,Directed,29387,,1
CSS30,ES70J,Directed,29388,,1
CSS30,CSG20,Directed,29389,,1
CSS30,GE78C,Directed,29390,,1
CSS30,EL6CB,Directed,29391,,1
CSS30,GE73E,Directed,29392,,2
CSS30,CSR43,Directed,29393,,4
CSS30,DI83F,Directed,29394,,1
CSS30,FI54O,Directed,29395,,4
CSS30,GE73H,Directed,29396,,1
CSS30,FI70B,Directed,29397,,1
CSS30,CSA45,Directed,29398,,1
CSS30,DI64G,Directed,29399,,2
CSS30,CSG48,Directed,29400,,1
CSS30,EL67F,Directed,29401,,1
CSS30,CSH44,Directed,29402,,1
CSS30,DI6DB,Directed,29403,,1
CSS30,FI56F,Directed,29404,,1
CSS30,ET76H,Directed,29405,,2
CSS30,CSE43,Directed,29406,,1
CSS30,CSW45,Directed,29407,,1
CSS30,CSI51,Directed,29408,,1
CSS30,CSV41,Directed,29409,,1
CSS30,CSI57,Directed,29410,,1
CSS30,ES70P,Directed,29411,,2
CSS30,EL8AA,Directed,29412,,2
CSS30,ES70N,Directed,29413,,1
CSS30,ED70Q,Directed,29414,,1
CSS30,MA77J,Directed,29415,,2
CSS30,MA75K,Directed,29416,,1
CSS30,QB70J,Directed,29417,,1
CSS30,GE70K,Directed,29418,,1
CSS30,ET7BG,Directed,29419,,1
CSS30,EL66A,Directed,29420,,1
CSS30,FI53H,Directed,29421,,1
CSS30,ES7AG,Directed,29422,,1
CSS30,IF67D,Directed,29423,,1
CSS30,EL73F,Directed,29424,,1
CSS30,ES70G,Directed,29425,,1
CSS30,GE70E,Directed,29426,,1
CSS30,EL84G,Directed,29427,,1
CSS30,ELTE2,Directed,29428,,1
CSS30,ELF74,Directed,29429,,2
CSS30,CE78E,Directed,29430,,1
CSS30,CSR31,Directed,29431,,1
CSS30,ELF52,Directed,29432,,1
CSS30,FI74N,Directed,29433,,1
CSS30,EL75H,Directed,29434,,1
CSS30,CL7BM,Directed,29435,,2
CSB30,EL6DB,Directed,29436,,2
CSB30,CSX54,Directed,29437,,62
CSB30,EEF21,Directed,29438,,62
CSB30,IF69D,Directed,29439,,3
CSB30,EEX11,Directed,29440,,29
CSB30,FI74N,Directed,29441,,32
CSB30,CSD20,Directed,29442,,6
CSB30,MA71A,Directed,29443,,2
CSB30,FI73S,Directed,29444,,17
CSB30,QB70C,Directed,29445,,6
CSB30,EEF11,Directed,29446,,14
CSB30,CSE20,Directed,29447,,7
CSB30,EEX21,Directed,29448,,10
CSB30,MA70H,Directed,29449,,19
CSB30,MA70G,Directed,29450,,30
CSB30,CSD21,Directed,29451,,7
CSB30,CSH30,Directed,29452,,8
CSB30,MA73A,Directed,29453,,43
CSB30,ES70P,Directed,29454,,30
CSB30,EEB21,Directed,29455,,45
CSB30,EEB22,Directed,29456,,66
CSB30,FI72N,Directed,29457,,9
CSB30,FI72S,Directed,29458,,9
CSB30,EEQ31,Directed,29459,,55
CSB30,EEE31,Directed,29460,,60
CSB30,CSR30,Directed,29461,,30
CSB30,EEC21,Directed,29462,,30
CSB30,EEC31,Directed,29463,,13
CSB30,CSA30,Directed,29464,,103
CSB30,CSG20,Directed,29465,,63
CSB30,EEB31,Directed,29466,,46
CSB30,CSR31,Directed,29467,,68
CSB30,FI70A,Directed,29468,,5
CSB30,CSR41,Directed,29469,,4
CSB30,EEC41,Directed,29470,,1
CSB30,EEE32,Directed,29471,,101
CSB30,CSW30,Directed,29472,,38
CSB30,EEX22,Directed,29473,,98
CSB30,CSE30,Directed,29474,,128
CSB30,EEQ32,Directed,29475,,97
CSB30,CSD41,Directed,29476,,2
CSB30,CSW49,Directed,29477,,1
CSB30,EES41,Directed,29478,,1
CSB30,CSW42,Directed,29479,,30
CSB30,CSF30,Directed,29480,,7
CSB30,CSM43,Directed,29481,,4
CSB30,CSS30,Directed,29482,,10
CSB30,CSB30,Directed,29483,,78
CSB30,GE70F,Directed,29484,,7
CSB30,ES70G,Directed,29485,,53
CSB30,IF66D,Directed,29486,,7
CSB30,CSF13,Directed,29487,,5
CSB30,MA71B,Directed,29488,,4
CSB30,FI71S,Directed,29489,,5
CSB30,CSF20,Directed,29490,,7
CSB30,CSX40,Directed,29491,,1
CSB30,GE72A,Directed,29492,,3
CSB30,CSG10,Directed,29493,,2
CSB30,CSX42,Directed,29494,,12
CSB30,FI74M,Directed,29495,,88
CSB30,CSW40,Directed,29496,,123
CSB30,EEX23,Directed,29497,,22
CSB30,CSI30,Directed,29498,,90
CSB30,CSO30,Directed,29499,,147
CSB30,CSE40,Directed,29500,,3
CSB30,FI71M,Directed,29501,,1
CSB30,MA72A,Directed,29502,,10
CSB30,EL66C,Directed,29503,,5
CSB30,CSA31,Directed,29504,,102
CSB30,FI73M,Directed,29505,,27
CSB30,CL73B,Directed,29506,,1
CSB30,MA70C,Directed,29507,,6
CSB30,ED70T,Directed,29508,,4
CSB30,GE71A,Directed,29509,,3
CSB30,CSG30,Directed,29510,,2
CSB30,GE65C,Directed,29511,,1
CSB30,EEF31,Directed,29512,,11
CSB30,FI70D,Directed,29513,,2
CSB30,FI72M,Directed,29514,,10
CSB30,QB70D,Directed,29515,,2
CSB30,DI6DB,Directed,29516,,1
CSB30,GE70D,Directed,29517,,70
CSB30,CSI56,Directed,29518,,2
CSB30,CSB41,Directed,29519,,2
CSB30,FI74S,Directed,29520,,47
CSB30,EL73F,Directed,29521,,4
CSB30,GE73A,Directed,29522,,2
CSB30,CSG42,Directed,29523,,1
CSB30,ES70B,Directed,29524,,6
CSB30,EL66E,Directed,29525,,15
CSB30,CSH42,Directed,29526,,9
CSB30,GE70H,Directed,29527,,25
CSB30,QB70E,Directed,29528,,27
CSB30,CSH44,Directed,29529,,2
CSB30,AU6AS,Directed,29530,,1
CSB30,AU62O,Directed,29531,,1
CSB30,AU61L,Directed,29532,,1
CSB30,AU61P,Directed,29533,,1
CSB30,IF72A,Directed,29534,,1
CSB30,FI73A,Directed,29535,,1
CSB30,EL72F,Directed,29536,,1
CSB30,EL75F,Directed,29537,,5
CSB30,EL64F,Directed,29538,,4
CSB30,ES70N,Directed,29539,,1
CSB30,CL74B,Directed,29540,,3
CSB30,ED70Q,Directed,29541,,1
CSB30,DI65G,Directed,29542,,4
CSB30,GE79B,Directed,29543,,1
CSB30,ET74C,Directed,29544,,3
CSB30,FCH7SC,Directed,29545,,1
CSB30,ELP61,Directed,29546,,7
CSB30,CSM41,Directed,29547,,4
CSB30,CSM40,Directed,29548,,6
CSB30,CSI55,Directed,29549,,1
CSB30,CSV30,Directed,29550,,5
CSB30,ELF41,Directed,29551,,5
CSB30,ENADE C,Directed,29552,,2
CSB30,CSX43,Directed,29553,,12
CSB30,IF60J,Directed,29554,,1
CSB30,FI64C,Directed,29555,,1
CSB30,EL68A,Directed,29556,,9
CSB30,EL68E,Directed,29557,,11
CSB30,IF67H,Directed,29558,,1
CSB30,IF68D,Directed,29559,,2
CSB30,CSA44,Directed,29560,,4
CSB30,IF6CL,Directed,29561,,1
CSB30,CSW41,Directed,29562,,21
CSB30,IF68E,Directed,29563,,3
CSB30,EL66I,Directed,29564,,1
CSB30,IF66J,Directed,29565,,1
CSB30,EL66G,Directed,29566,,1
CSB30,IF65D,Directed,29567,,2
CSB30,EL66K,Directed,29568,,1
CSB30,EL66L,Directed,29569,,2
CSB30,CSW45,Directed,29570,,1
CSB30,CSI57,Directed,29571,,1
CSB30,CSX53,Directed,29572,,10
CSB30,ED70C,Directed,29573,,1
CSB30,ET7AC,Directed,29574,,1
CSB30,GE60D,Directed,29575,,1
CSB30,GE60B,Directed,29576,,2
CSB30,MA63A,Directed,29577,,1
CSB30,EL65H,Directed,29578,,2
CSB30,IF65C,Directed,29579,,1
CSB30,EL65G,Directed,29580,,1
CSB30,EL66A,Directed,29581,,12
CSB30,EL66D,Directed,29582,,12
CSB30,IF60K,Directed,29583,,1
CSB30,CSI41,Directed,29584,,4
CSB30,ET70H,Directed,29585,,1
CSB30,CSR45,Directed,29586,,1
CSB30,ES70H,Directed,29587,,1
CSB30,CSR42,Directed,29588,,3
CSB30,GE74G,Directed,29589,,1
CSB30,CE76E,Directed,29590,,1
CSB30,EL66F,Directed,29591,,5
CSB30,CSB51,Directed,29592,,1
CSB30,EL65D,Directed,29593,,3
CSB30,DI62D,Directed,29594,,1
CSB30,CSR44,Directed,29595,,1
CSB30,IF66B,Directed,29596,,4
CSB30,ET7FA,Directed,29597,,1
CSB30,CSW55,Directed,29598,,1
CSB30,CSD42,Directed,29599,,1
CSB30,CSI52,Directed,29600,,1
CSB30,CSI53,Directed,29601,,2
CSB30,CSR40,Directed,29602,,1
CSB30,EL6EE,Directed,29603,,1
CSB30,CL7AB,Directed,29604,,1
CSB30,DI86C,Directed,29605,,1
